date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites,month
2007-03-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.10771219302025,0.272727272727273,4.68181818181818,4.18181818181818,31,1.40909090909091,30,166,220,211,2007-03-01
2007-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.18957345971564,1.53333333333333,4.93333333333333,12.1333333333333,36,1.2,46,602,220,211,2007-04-01
2007-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,43.0668093563675,2.07469560470288,10.1881481571016,22.1968809752095,12046,1.82784014449673,0,1038.57553868153,220,211,2007-05-01
2007-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535546,3.52757976624235,17.1291967237121,53.4637755360792,30917,3.53192895690181,14865.5,1780.10061447309,220,211,2007-06-01
2007-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014219,3.85968238978626,16.6225794292194,51.9193235135906,33545,3.64762926269498,21617.5,1932.24271447061,220,211,2007-07-01
2007-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,76.1351475309586,3.67565534062091,17.1476377893733,40.7099820267746,22380,3.27676975669662,15659.5,1845.93709082287,220,211,2007-08-01
2007-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,71.7535545023697,3.39608714139884,16.4004094550148,35.5127115602129,17083,2.86095983085189,15492.25,1594.53620856443,220,211,2007-09-01
2007-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,86.8062987310809,3.71735402878253,15.4173103048593,60.0559404425726,23293,2.95546547535306,7964.5,1721.0573843628,220,211,2007-10-01
2007-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,1.04265402843602,0.519402985074627,0.516666666666667,29.8293532338309,170,0.609950248756219,3663.5,54.679104477612,220,211,2007-11-01
2007-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2007-12-01
2008-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2008-01-01
2008-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2008-02-01
2008-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2008-03-01
2008-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2008-04-01
2008-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,44.3051521174133,1.82995671926785,9.11714263605442,29.2964508706324,11558,1.62044792505817,0,915.72786913644,220,211,2008-05-01
2008-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.4992101105846,3.41406150270714,16.4238133186853,67.4588709926936,32828,3.51013110028767,14334.5,1639.01878646318,220,211,2008-06-01
2008-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.3551444733222,3.91862642719669,16.3609557372952,66.1982130611771,32432,3.57260735915244,16823,1935.8735546508,220,211,2008-07-01
2008-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,79.0857667023391,3.54300168383517,16.5796857426786,49.5107454191603,23206,3.21816998469804,18023.5,1764.89348645576,220,211,2008-08-01
2008-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,62.5276461295419,3.66412414129852,16.3564661309944,41.6587326872511,13404,2.62299398241408,14620.5,1703.86634779198,220,211,2008-09-01
2008-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,88.1210824033023,3.62750204414899,15.2028859052244,63.6600840297618,24229,2.90885668245902,7371,1649.16724831574,220,211,2008-10-01
2008-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,2.48025276461295,0.419074074074074,1.60367185969038,7.10203703703704,555,0.308456790123457,8083.5,198.714814814815,220,211,2008-11-01
2008-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2008-12-01
2009-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2009-01-01
2009-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2009-02-01
2009-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2009-03-01
2009-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2009-04-01
2009-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,47.7908576670234,1.81751395413298,9.50059134488206,30.9272818951546,13025,1.72249384434948,0,885.183629748548,220,211,2009-05-01
2009-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.2780410742495,3.50626131903488,16.2626200093935,82.8220261659412,35703,3.67219967307264,12755.5,1671.58410448826,220,211,2009-06-01
2009-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.504510013759,3.88718891577182,16.2478192804006,67.878394124301,36036,3.7048455656996,19497.5,1899.84981894991,220,211,2009-07-01
2009-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,79.9266167252714,3.66548134538028,16.9466744886749,47.1396841067011,24442,3.30677439760517,20651,1858.46739518052,220,211,2009-08-01
2009-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,72.7488151658768,3.84370213659453,15.1711114684718,51.7606101170121,18203,2.94636871737503,5735,1662.98813027105,220,211,2009-09-01
2009-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,91.9737043265555,3.83977365779473,14.4202489991879,66.5210596949812,25169,2.80077956096077,8560,1657.03095828461,220,211,2009-10-01
2009-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,2.57503949447077,0.2,0.822282608695653,5.36449275362319,484,0.220289855072464,7946.5,73.1875,220,211,2009-11-01
2009-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2009-12-01
2010-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2010-01-01
2010-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2010-02-01
2010-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.061152728940529,0.645161290322581,0,5.29032258064516,8,0.258064516129032,0,0,220,211,2010-03-01
2010-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.0789889415481833,0.416666666666667,0,5.88333333333333,13,0.35,0,0,220,211,2010-04-01
2010-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,43.3267084543648,2.22535702889491,8.59145678680935,39.9137585489111,10971,1.80972665263359,0,878.470961579918,220,211,2010-05-01
2010-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.6334913112164,3.56145690427173,16.123612355161,89.3709304011887,32910,3.61312667683817,11731.5,1649.03642528422,220,211,2010-06-01
2010-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.7929980125363,4.43342238977256,15.902024635609,74.71637423015,32275,3.61960944814017,15330,2066.54570188347,220,211,2010-07-01
2010-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,66.1366763491821,3.9472282367378,16.3167354961045,55.66727337524,19449,3.1906707140677,19984,1823.17400104185,220,211,2010-08-01
2010-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,74.5023696682464,3.98133652648804,15.5620099600678,55.1720047631055,17572,2.77957452478565,8903,1723.67791370994,220,211,2010-09-01
2010-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.1356061764256,3.89522148523013,15.1002585638908,68.1871450561097,25087,2.85259337793439,13057.5,1704.20851575602,220,211,2010-10-01
2010-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,1.45339652448657,0.116498316498317,0.497811447811447,2.25185185185185,243,0.0818181818181817,4684,47.3131313131313,220,211,2010-11-01
2010-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2010-12-01
2011-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2011-01-01
2011-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2011-02-01
2011-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2011-03-01
2011-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2011-04-01
2011-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,40.1620547316924,2.05325984844845,8.66340844612875,36.8650023769409,10783,1.61630498727595,0,933.263575434632,220,211,2011-05-01
2011-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.8041074249603,3.6696019948814,16.1136983352747,100.78171276589,36146,3.78265763608867,9931,1673.08462495449,220,211,2011-06-01
2011-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.734597156398,4.27800555197244,15.9212484962671,75.4462352499586,34185,3.74612206787626,20926,1983.40298093563,220,211,2011-07-01
2011-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,70.5855373796056,3.99898825462189,16.8962508811761,56.0557951434024,20124,3.18416685599741,14988.5,1934.62011143282,220,211,2011-08-01
2011-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,72.2906793048973,3.97812027673531,15.6341670937568,56.4660088148285,16441,2.68231311648201,9329.5,1686.69372513257,220,211,2011-09-01
2011-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.2030270600825,4.18856350325188,14.6630066394538,71.3061386560222,24574,2.84140340149768,15015,1784.75964535629,220,211,2011-10-01
2011-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,1.26382306477093,1.53041666666667,1.9254375,2.93833333333333,218,0.4175,3802.5,351.53125,220,211,2011-11-01
2011-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2011-12-01
2012-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2012-01-01
2012-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2012-02-01
2012-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2012-03-01
2012-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2012-04-01
2012-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,45.6199357896346,2.02612386556919,8.89810201124811,36.5798487463562,13151,1.7316100492178,0,948.359258541829,220,211,2012-05-01
2012-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.431279620853,3.60692369979038,15.5803499012006,103.299545710905,39180,3.82668643497049,16825.5,1608.19933609685,220,211,2012-06-01
2012-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.2453753248738,4.70005683073436,15.1788760758798,81.9291279801242,34820,3.82712457946667,21143,2062.77437236762,220,211,2012-07-01
2012-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,76.5632166335423,4.16190410925025,16.2000166549195,63.3870169419355,22439,3.25131866454193,17827.5,1943.89048286832,220,211,2012-08-01
2012-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,73.5071090047393,4.20286397134843,15.2877368271073,59.16171933666,17700,2.78203862462045,15666,1715.05860409039,220,211,2012-09-01
2012-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,88.7173215104723,4.40046254141987,14.3364306622277,78.5474172510676,24584,2.86049854223751,11070,1781.2624188158,220,211,2012-10-01
2012-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,1.10584518167457,0.148148148148148,0.42716049382716,2.92222222222222,197,0.0810699588477367,4503,55.5925925925926,220,211,2012-11-01
2012-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2012-12-01
2013-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2013-01-01
2013-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2013-02-01
2013-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2013-03-01
2013-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2013-04-01
2013-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,46.3843449013912,2.13400755526416,8.28659274524066,43.8973706520896,13892,1.71032080905553,0,901.718858733176,220,211,2013-05-01
2013-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.110584518167,4.09643303826716,15.8435364100035,105.177150170311,37500,3.75278566779394,15445.5,1830.10540706836,220,211,2013-06-01
2013-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.0772053202874,4.4933007639711,15.7460623287123,76.2867368057044,32399,3.5984017339024,18188.49,2062.19408492786,220,211,2013-07-01
2013-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,79.3762421648066,4.36340704826964,16.1364048833423,63.3458224375749,22860,3.16433867620812,16918,1936.67759682583,220,211,2013-08-01
2013-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,73.1911532385466,3.97474463530604,15.6646710121009,54.3982433248783,17111,2.7159865977159,15581,1663.9371441527,220,211,2013-09-01
2013-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,82.1892676960709,4.6703828547242,7.28033998592046,92.2063795404802,21011,2.84699031638594,4918.31,981.23318590132,220,211,2013-10-01
2013-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,1.29541864139021,0.128888888888889,0.43425925925926,2.03777777777778,241,0.0892592592592593,4658,51.7555555555556,220,211,2013-11-01
2013-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2013-12-01
2014-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2014-01-01
2014-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2014-02-01
2014-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.13759364011619,2.32258064516129,0,5.51612903225807,9,0.290322580645161,0,0,220,211,2014-03-01
2014-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2014-04-01
2014-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,48.4788258676043,2.22559081978828,8.32330582677248,41.8381864883404,13824,1.67650915395803,0,931.866120376607,220,211,2014-05-01
2014-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.947867298578,4.06157363728824,15.7282186097551,104.522346166708,36790,3.65320926898477,18326.5,1760.87328144978,220,211,2014-06-01
2014-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.9486317076898,4.35410210300295,16.3057879616685,78.5222503556034,31553,3.53943220629814,20484.5,2101.70972129384,220,211,2014-07-01
2014-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,80.4311267390307,4.23026168362914,15.5575509667279,64.3099140561244,23947,3.11029852429246,18221.5,1778.00579433958,220,211,2014-08-01
2014-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,74.8499210110584,4.24409060218067,15.2912184602549,58.883499657037,16402,2.5242015581995,16085,1747.83386542491,220,211,2014-09-01
2014-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.7075370738419,4.24534633530258,13.8617357646978,77.0020349105974,25216,2.72257865750104,9163.99,1659.85731674356,220,211,2014-10-01
2014-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,1.86413902053713,0.113103448275862,0.368045977011493,2.78804597701149,394,0.0905747126436783,5819.5,40.1344827586207,220,211,2014-11-01
2014-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2014-12-01
2015-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2015-01-01
2015-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2015-02-01
2015-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2015-03-01
2015-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2015-04-01
2015-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,50.9249350252255,2.0445721321539,8.07700981233407,45.0319651305822,15887,1.68579012912082,0,875.270480318684,220,211,2015-05-01
2015-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.3522906793049,3.99837382999243,15.1580723626958,105.645295977424,38507,3.68688738504992,16235.5,1688.32831927702,220,211,2015-06-01
2015-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.4406054120165,4.31201460102825,15.7932309101478,80.5285590228973,33543,3.47213570959609,18576,2032.54252900296,220,211,2015-07-01
2015-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,77.9697293991744,4.14520431697967,15.8081885424538,58.496041859504,22455,3.02008504821571,21398.5,1775.45317915988,220,211,2015-08-01
2015-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,76.998420221169,4.28500819902266,14.6121118320612,66.8077935366872,19076,2.74063516423596,7336,1669.17859851965,220,211,2015-09-01
2015-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.1203179941905,4.24600038055155,13.197397284935,79.4019500340466,26377,2.74259071003974,9729.5,1645.59356364347,220,211,2015-10-01
2015-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,2.70142180094787,0.10224358974359,0.46744123931624,1.92003205128205,577,0.0924679487179487,8108.5,38.9831730769231,220,211,2015-11-01
2015-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2015-12-01
2016-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2016-01-01
2016-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2016-02-01
2016-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2016-03-01
2016-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2016-04-01
2016-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,52.6066350710901,2.07918499109091,7.8801669272911,44.1909553199501,17343,1.68291109124617,0,833.479162818801,220,211,2016-05-01
2016-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5734597156398,4.15819644042838,15.1699618603545,110.26128724042,40240,3.78904656781165,18462,1753.5395314997,220,211,2016-06-01
2016-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.8290781226112,4.41851055591307,15.4567041631233,85.9311461910991,35438,3.57947958696366,22817.5,2003.15802672616,220,211,2016-07-01
2016-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,77.5263721143556,4.08684466106327,15.8564053446078,64.9696788959037,21991,3.06382024572768,16060.5,1780.343201724,220,211,2016-08-01
2016-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,82.4644549763033,4.0120087610875,15.2419664741022,65.9130617823788,20417,2.73659867294281,13267.5,1649.43237166917,220,211,2016-09-01
2016-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.2418590429598,4.06999700723331,14.3413717768731,81.8140228145676,29010,2.81498449735874,16376.5,1640.62553474383,220,211,2016-10-01
2016-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,1.50078988941548,0.0902140672782873,0.417737003058103,1.85015290519878,254,0.0776758409785933,3536,32.4403669724771,220,211,2016-11-01
2016-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2016-12-01
2017-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2017-01-01
2017-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2017-02-01
2017-03-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2017-03-01
2017-04-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211,2017-04-01
2017-05-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,52.9429750802629,2.20287345389847,7.85444134521989,46.8171996014505,18899,1.79485100630964,0,842.3926400113,220,211,2017-05-01
2017-06-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.8151658767772,4.33209986910333,14.5380834158713,108.595685044295,39876,3.82902705617496,21553.5,1773.06106463602,220,211,2017-06-01
2017-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.7769454211894,4.42956150993345,15.702265259674,86.5862671118721,34980,3.56264517471189,22403,2018.36906065583,220,211,2017-07-01
2017-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,86.1183305304999,4.08575023292384,14.9629023189646,76.2813536259512,26524,3.15039829001355,17513.5,1719.74619915868,220,211,2017-08-01
2017-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,80.4739336492891,3.97625169036783,12.7714181704987,67.4306701790902,19861,2.64599233442639,15388.5,1336.58521393791,220,211,2017-09-01
2017-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,88.8549151505886,4.90719232086678,12.2929136054225,111.534252237638,23264,2.91802695306868,17749.5,1771.08638604464,220,211,2017-10-01
2017-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,30.8056872037915,4.3013698630137,10.6438356164384,128.41095890411,170,2.32876712328767,3089.5,42.3219178082192,220,211,2017-11-01
